Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82886;29/12/2004;0000;;30.3;;1;6.1;24.96;92;0.85;
82886;29/12/2004;1200;33;;21.2;;;;;;
82886;30/12/2004;0000;;29.9;;1.5;2.9;26.36;73;1.5;
82886;30/12/2004;1200;0.6;;23.4;;;;;;
82886;31/12/2004;0000;;33.9;;7.2;4.3;28.24;59;2;
82886;31/12/2004;1200;0;;23.2;;;;;;
82886;01/01/2005;0000;;30.5;;10.3;11.2;28.6;46;3.3;
82886;01/01/2005;1200;;;24.4;;;;;;
82886;02/01/2005;0000;;34.7;;9.2;10.8;29.6;41;4.55;
82886;02/01/2005;1200;0;;24.8;;;;;;
82886;03/01/2005;0000;;35.3;;8.8;13.1;30.6;49;5.15;
82886;03/01/2005;1200;0;;26;;;;;;
82886;04/01/2005;0000;;34.7;;11.8;13.2;29.52;;4.3;
82886;04/01/2005;1200;0;;24;;;;;;
82886;05/01/2005;0000;;33.9;;9.8;11.7;29.04;45;3.4;
82886;05/01/2005;1200;0;;24.2;;;;;;
82886;06/01/2005;0000;;35.9;;11.4;10.3;30.08;43;2.55;
82886;06/01/2005;1200;0;;24.4;;;;;;
82886;07/01/2005;0000;;35.5;;11.5;11.8;27.56;38;4.2;
82886;07/01/2005;1200;0;;13.2;;;;;;
82886;08/01/2005;0000;;35.7;;8.2;12.9;29.4;44;4.75;
82886;08/01/2005;1200;0;;22.8;;;;;;
82886;09/01/2005;0000;;34.7;;10.1;10.7;28.88;45;4.1;
82886;09/01/2005;1200;0;;23.6;;;;;;
82886;10/01/2005;0000;;30.3;;2.4;10.3;28.44;50;2.4;
82886;10/01/2005;1200;0;;24.2;;;;;;
82886;11/01/2005;0000;;35.1;;8.5;3;30.04;41;3.05;
82886;11/01/2005;1200;4.4;;22.6;;;;;;
82886;12/01/2005;0000;;30.5;;0;4.2;28.4;40;2.3;
82886;12/01/2005;1200;0.3;;22.8;;;;;;
82886;13/01/2005;0000;;33.7;;3.2;2.8;26.64;79;2.6;
82886;13/01/2005;1200;0;;24.2;;;;;;
82886;14/01/2005;0000;;33.5;;2.5;5.7;27.28;85;6.05;
82886;14/01/2005;1200;6.2;;23.6;;;;;;
82886;15/01/2005;0000;;27.5;;1;4.3;24.52;68;1.45;
82886;15/01/2005;1200;38.6;;22.4;;;;;;
82886;16/01/2005;0000;;30.7;;3;1.2;26;81;1.8;
82886;16/01/2005;1200;3.7;;22.6;;;;;;
82886;17/01/2005;0000;;34.5;;6.8;3.4;27.92;68;2.05;
82886;17/01/2005;1200;0;;23.6;;;;;;
82886;18/01/2005;0000;;34.1;;7.4;7;28.8;58;2.55;
82886;18/01/2005;1200;0;;24.4;;;;;;
82886;19/01/2005;0000;;34.7;;10.8;8.5;27.4;74;2.9;
82886;19/01/2005;1200;0;;24.4;;;;;;
82886;20/01/2005;0000;;33.7;;7.2;7.8;27.28;67;2.4;
82886;20/01/2005;1200;3.3;;22.2;;;;;;
82886;21/01/2005;0000;;34.9;;8.9;5.6;29.4;54;2.3;
82886;21/01/2005;1200;0.7;;23.4;;;;;;
82886;22/01/2005;0000;;35.3;;7.9;8.7;29.44;62;1.4;
82886;22/01/2005;1200;0;;25.4;;;;;;
82886;23/01/2005;0000;;34.7;;5.3;8.8;29.44;62;2.2;
82886;23/01/2005;1200;0;;25;;;;;;
82886;24/01/2005;0000;;33.9;;5.7;5.9;27.6;75;2.05;
82886;24/01/2005;1200;0.2;;23.6;;;;;;
82886;25/01/2005;0000;;34.5;;7.2;5.8;28.4;69;2.15;
82886;25/01/2005;1200;0;;25;;;;;;
82886;26/01/2005;0000;;32.3;;3.2;4.8;26.84;77;1.85;
82886;26/01/2005;1200;0;;23.6;;;;;;
82886;27/01/2005;0000;;35.5;;7.4;4.1;27.4;73;2.65;
82886;27/01/2005;1200;0;;23.6;;;;;;
82886;28/01/2005;0000;;34.5;;8.4;5.3;28.4;63;2.95;
82886;28/01/2005;1200;1.2;;23.2;;;;;;
82886;29/01/2005;0000;;34.5;;8.3;9.7;28.32;62;2.75;
82886;29/01/2005;1200;0;;24.2;;;;;;
82886;30/01/2005;0000;;33.7;;6.9;5.6;28.68;60;3.2;
82886;30/01/2005;1200;0.2;;23.6;;;;;;
82886;31/01/2005;0000;;35.5;;11.6;7.1;29.96;46;4.05;
82886;31/01/2005;1200;0.8;;23.8;;;;;;
82886;01/02/2005;0000;;35.9;;10.3;11.2;30.52;42;2.8;
82886;01/02/2005;1200;0;;24.4;;;;;;
82886;02/02/2005;0000;;34.7;;9.2;10.8;29.56;;4.55;
82886;02/02/2005;1200;0;;24.6;;;;;;
82886;03/02/2005;0000;;35.3;;8.8;13.1;30.6;;5.15;
82886;03/02/2005;1200;0;;26;;;;;;
82886;04/02/2005;0000;;34.7;;11.2;13.2;29.52;45;4.3;
82886;04/02/2005;1200;0;;24;;;;;;
82886;05/02/2005;0000;;33.9;;9.8;11.7;29.04;51;3.4;
82886;05/02/2005;1200;0;;24.2;;;;;;
82886;06/02/2005;0000;;35.9;;11.4;10.3;30.08;48;2.55;
82886;06/02/2005;1200;0;;24.4;;;;;;
82886;07/02/2005;0000;;35.5;;11.5;11.8;29.56;45;4.2;
82886;07/02/2005;1200;0;;23.2;;;;;;
82886;08/02/2005;0000;;35.7;;8.2;12.9;29.88;53;4.75;
82886;08/02/2005;1200;0;;25.2;;;;;;
82886;09/02/2005;0000;;34.7;;10.1;10.7;28.88;57;4.1;
82886;09/02/2005;1200;0;;23.6;;;;;;
82886;10/02/2005;0000;;30.3;;2.4;10.3;26.12;83;2.4;
82886;10/02/2005;1200;0;;24.2;;;;;;
82886;11/02/2005;0000;;35.1;;8.5;3;27.4;75;3.05;
82886;11/02/2005;1200;4.4;;22.6;;;;;;
82886;12/02/2005;0000;;30.5;;0;4.2;26.32;73;2.3;
82886;12/02/2005;1200;0.3;;22.8;;;;;;
82886;13/02/2005;0000;;33.7;;3.2;2.8;29.12;57;2.6;
82886;13/02/2005;1200;0;;24.2;;;;;;
82886;14/02/2005;0000;;33.5;;2.5;5.7;27.28;78;0.9;
82886;14/02/2005;1200;6.2;;23.6;;;;;;
82886;15/02/2005;0000;;27.5;;1;4.3;24.52;92;1.45;
82886;15/02/2005;1200;38.6;;22.4;;;;;;
82886;16/02/2005;0000;;30.7;;3;1.2;26;81;1.8;
82886;16/02/2005;1200;3.7;;22.6;;;;;;
82886;17/02/2005;0000;;32.1;;5.3;3;25.56;89;2.65;
82886;17/02/2005;1200;31;;22;;;;;;
82886;18/02/2005;0000;;31.5;;10.5;3.2;26.96;68;3.15;
82886;18/02/2005;1200;45.6;;22.2;;;;;;
82886;19/02/2005;0000;;31.7;;11.3;7.3;27.04;69;3.85;
82886;19/02/2005;1200;0;;22.2;;;;;;
82886;20/02/2005;0000;;32.3;;11.3;7.9;27.56;68;1.9;
82886;20/02/2005;1200;0;;22.4;;;;;;
82886;21/02/2005;0000;;34.5;;10.8;6.7;27.48;75;4.6;
82886;21/02/2005;1200;0;;23.6;;;;;;
82886;22/02/2005;0000;;29.5;;0.9;5.2;25.88;83;1.15;
82886;22/02/2005;1200;5.5;;21.6;;;;;;
82886;23/02/2005;0000;;29.9;;1;2.9;26.36;85;1.1;
82886;23/02/2005;1200;1.1;;23.6;;;;;;
82886;24/02/2005;0000;;31.9;;6.1;3.1;27.36;72;2.6;
82886;24/02/2005;1200;0.3;;24;;;;;;
82886;25/02/2005;0000;;33.1;;10.1;6;27.96;68;3.05;
82886;25/02/2005;1200;1.7;;23;;;;;;
82886;26/02/2005;0000;;33.5;;10.2;6.9;28.4;66;2.95;
82886;26/02/2005;1200;0;;23.6;;;;;;
82886;27/02/2005;0000;;34.3;;11.2;7.6;29.56;56;3.1;
82886;27/02/2005;1200;0;;24.4;;;;;;
82886;28/02/2005;0000;;34.1;;10.6;8.7;28.92;59;2.4;
82886;28/02/2005;1200;0;;25;;;;;;
82886;01/03/2005;0000;;34.8;;11.2;6.8;29.1;57;2.65;
82886;01/03/2005;1200;0;;23.8;;;;;;
82886;02/03/2005;0000;;35.6;;9.6;7.5;29.86;54;2.5;
82886;02/03/2005;1200;0;;24.6;;;;;;
82886;03/03/2005;0000;;34.6;;9.5;9.4;29.62;56;3.35;
82886;03/03/2005;1200;0;;25;;;;;;
82886;04/03/2005;0000;;34.8;;10.4;10.3;30.22;50;3.9;
82886;04/03/2005;1200;0;;25.4;;;;;;
82886;05/03/2005;0000;;34.4;;10.5;10.3;28.98;57;2.15;
82886;05/03/2005;1200;0;;24.8;;;;;;
82886;06/03/2005;0000;;36;;11.1;9.8;30.1;48;3.45;
82886;06/03/2005;1200;0;;24.6;;;;;;
82886;07/03/2005;0000;;34.6;;9.6;14.4;29.54;48;3.15;
82886;07/03/2005;1200;0;;24.2;;;;;;
82886;08/03/2005;0000;;33.2;;4.3;10.2;28.82;52;2.5;
82886;08/03/2005;1200;0;;25;;;;;;
82886;09/03/2005;0000;;35.4;;8.5;9.3;29.62;46;2.75;
82886;09/03/2005;1200;0;;23.6;;;;;;
82886;10/03/2005;0000;;35.4;;5.3;8.6;28.94;64;1.8;
82886;10/03/2005;1200;0;;25;;;;;;
82886;11/03/2005;0000;;36.2;;5.9;6.9;29.9;62;2.9;
82886;11/03/2005;1200;0;;26;;;;;;
82886;12/03/2005;0000;;32.8;;6.6;7.3;27.34;71;3;
82886;12/03/2005;1200;33.4;;23;;;;;;
82886;13/03/2005;0000;;27.8;;0;3.8;24.5;85;1.8;
82886;13/03/2005;1200;3.8;;21.6;;;;;;
82886;14/03/2005;0000;;32.2;;6.9;0.8;26.06;83;2.55;
82886;14/03/2005;1200;18.6;;21.6;;;;;;
82886;15/03/2005;0000;;32.6;;7.6;4.4;28.26;62;4.25;
82886;15/03/2005;1200;0;;24;;;;;;
82886;16/03/2005;0000;;32.8;;7.8;7.4;28.02;70;2.05;
82886;16/03/2005;1200;0;;24;;;;;;
82886;17/03/2005;0000;;31.8;;9.8;6.3;27.02;77;2.35;
82886;17/03/2005;1200;0;;24;;;;;;
82886;18/03/2005;0000;;30.6;;2.3;4.9;27.22;79;2.75;
82886;18/03/2005;1200;0;;24;;;;;;
82886;19/03/2005;0000;;30.8;;4.3;2.7;26.3;77;2.45;
82886;19/03/2005;1200;0;;22.6;;;;;;
82886;20/03/2005;0000;;31.6;;3.2;3.2;25.86;87;2.65;
82886;20/03/2005;1200;0;;23.4;;;;;;
82886;21/03/2005;0000;;32.8;;8.9;1.9;27.74;67;2.7;
82886;21/03/2005;1200;10.2;;23;;;;;;
82886;22/03/2005;0000;;33.4;;5.2;6.5;27.86;70;3.15;
82886;22/03/2005;1200;0;;24.4;;;;;;
82886;23/03/2005;0000;;33.2;;8.1;8.9;26.9;79;2.5;
82886;23/03/2005;1200;0;;23.6;;;;;;
82886;24/03/2005;0000;;27.2;;0;5.8;25.38;83;3;
82886;24/03/2005;1200;0.3;;23.2;;;;;;
82886;25/03/2005;0000;;32.6;;7.7;2.3;27.26;74;1.25;
82886;25/03/2005;1200;1.1;;23.4;;;;;;
82886;26/03/2005;0000;;29.4;;3.2;4;24.9;86;2.15;
82886;26/03/2005;1200;33.4;;22;;;;;;
82886;27/03/2005;0000;;30.2;;5.2;1.8;25.38;82;0.55;
82886;27/03/2005;1200;32.4;;21;;;;;;
82886;28/03/2005;0000;;27.8;;1.3;2.7;24.94;85;0.4;
82886;28/03/2005;1200;14.2;;22.2;;;;;;
82886;29/03/2005;0000;;29.2;;2;1.7;25.86;;2.5;
82886;29/03/2005;1200;0;;23;;;;;;
82886;30/03/2005;0000;;;;4.6;2.7;;;2.6;
82886;30/03/2005;1200;15.4;;;;;;;;
82886;22/04/2005;0000;;32.6;;7;;;73;1.02888;
82886;01/05/2005;0000;;31.8;;3.4;5.7;26.66;81;0.8;
82886;01/05/2005;1200;0.8;;24;;;;;;
82886;02/05/2005;0000;;29.6;;1.4;2.9;24.42;90;3.1;
82886;02/05/2005;1200;0.6;;22;;;;;;
82886;03/05/2005;0000;;27.4;;0.1;2.2;24.06;83;2.05;
82886;03/05/2005;1200;41.8;;22;;;;;;
82886;04/05/2005;0000;;28.2;;1.2;2.7;24.14;86;4.35;
82886;04/05/2005;1200;0.7;;22.4;;;;;;
82886;05/05/2005;0000;;28.6;;2.7;3.4;24.18;83;4.2;
82886;05/05/2005;1200;5.5;;21.2;;;;;;
82886;06/05/2005;0000;;27;;2.5;3.6;23.62;89;2.95;
82886;06/05/2005;1200;5.3;;21.4;;;;;;
82886;07/05/2005;0000;;28.2;;2.6;3.3;24.3;83;3.45;
82886;07/05/2005;1200;0.5;;21.4;;;;;;
82886;08/05/2005;0000;;30.4;;4.5;3.6;24.94;81;3;
82886;08/05/2005;1200;0;;21.4;;;;;;
82886;09/05/2005;0000;;29.6;;6;5.4;25.26;82;3.6;
82886;09/05/2005;1200;1.8;;22;;;;;;
82886;10/05/2005;0000;;30;;5.3;4.8;25.62;81;3.7;
82886;10/05/2005;1200;0;;23.6;;;;;;
82886;11/05/2005;0000;;29.4;;6.3;3.7;25.26;72;3.7;
82886;11/05/2005;1200;3.9;;22.2;;;;;;
82886;12/05/2005;0000;;28.8;;4.9;6.4;24.7;81;5.4;
82886;12/05/2005;1200;0.2;;22.2;;;;;;
82886;13/05/2005;0000;;29.2;;9;5.3;24.7;88;4.4;
82886;13/05/2005;1200;0.4;;21.6;;;;;;
82886;14/05/2005;0000;;29;;4.5;5.1;24.3;86;5;
82886;14/05/2005;1200;1.8;;21.4;;;;;;
82886;15/05/2005;0000;;28.8;;4.9;4.9;23.9;87;4.1;
82886;15/05/2005;1200;6.7;;21.6;;;;;;
82886;16/05/2005;0000;;28.8;;4.4;4.5;24.9;79;4.9;
82886;16/05/2005;1200;3.8;;22.2;;;;;;
82886;17/05/2005;0000;;29;;6.4;5.1;25.42;76;4.3;
82886;17/05/2005;1200;0.3;;22.4;;;;;;
82886;18/05/2005;0000;;29.6;;7.3;5.3;25.1;75;3.75;
82886;18/05/2005;1200;0.6;;22.2;;;;;;
82886;19/05/2005;0000;;30;;9.6;5.2;24.86;77;3.25;
82886;19/05/2005;1200;0;;20.4;;;;;;
82886;20/05/2005;0000;;31;;8.1;4.9;26.02;71;3.6;
82886;20/05/2005;1200;0;;22.8;;;;;;
82886;21/05/2005;0000;;32.4;;8.3;5.4;27.02;72;2.75;
82886;21/05/2005;1200;0;;23.2;;;;;;
82886;22/05/2005;0000;;32.6;;7;5.1;26.94;73;1.2;
82886;22/05/2005;1200;0;;23;;;;;;
82886;23/05/2005;0000;;32.8;;5.6;4.2;26.58;71;1.8;
82886;23/05/2005;1200;0;;23;;;;;;
82886;24/05/2005;0000;;32.6;;8.8;2.8;26.26;70;1.75;
82886;24/05/2005;1200;0.2;;21;;;;;;
82886;25/05/2005;0000;;33.4;;9;6.6;27.58;66;3.4;
82886;25/05/2005;1200;0;;23.2;;;;;;
82886;26/05/2005;0000;;33.4;;10.2;6.9;27.3;66;3.25;
82886;26/05/2005;1200;0;;22.4;;;;;;
82886;27/05/2005;0000;;31.8;;7.4;8;26.14;73;4.8;
82886;27/05/2005;1200;0;;22.4;;;;;;
82886;28/05/2005;0000;;30.6;;8.7;7.9;25.54;68;4.7;
82886;28/05/2005;1200;0;;21.6;;;;;;
82886;29/05/2005;0000;;30.6;;8.9;9.4;25.06;65;5.5;
82886;29/05/2005;1200;0.2;;20.6;;;;;;
82886;30/05/2005;0000;;28.8;;1.6;9.2;23.78;82;2.9;
82886;30/05/2005;1200;0.5;;21;;;;;;
82886;31/05/2005;0000;;30;;6;3.9;24.02;87;4.65;
82886;31/05/2005;1200;1.1;;21.4;;;;;;
82886;01/06/2005;0000;;30.2;;6.7;5.9;25.1;69;5.05;
82886;01/06/2005;1200;0.8;;21;;;;;;
82886;02/06/2005;0000;;30.4;;5.2;7.9;25.14;59;6.4;
82886;02/06/2005;1200;1.6;;20.4;;;;;;
82886;03/06/2005;0000;;29.4;;8.3;8.6;24.74;69;6.05;
82886;03/06/2005;1200;0;;20.8;;;;;;
82886;04/06/2005;0000;;29.4;;4.4;8.3;24.22;73;3.8;
82886;04/06/2005;1200;0;;20.2;;;;;;
82886;05/06/2005;0000;;29.8;;7.1;8.3;24.66;68;5.05;
82886;05/06/2005;1200;1.8;;21.2;;;;;;
82886;06/06/2005;0000;;29.2;;7;8.1;24.26;69;5.15;
82886;06/06/2005;1200;0;;20;;;;;;
82886;07/06/2005;0000;;30.6;;7.5;6.8;25.18;66;5.65;
82886;07/06/2005;1200;0;;20;;;;;;
82886;08/06/2005;0000;;30.8;;8.8;8.3;24.9;68;4.8;
82886;08/06/2005;1200;0;;19.8;;;;;;
82886;09/06/2005;0000;;30.6;;8;7.4;24.42;63;4.15;
82886;09/06/2005;1200;0.3;;20.8;;;;;;
82886;10/06/2005;0000;;29.6;;7.3;8.8;23.78;71;5.2;
82886;10/06/2005;1200;0;;18.4;;;;;;
82886;11/06/2005;0000;;30.4;;8.6;8.3;24.94;63;4.45;
82886;11/06/2005;1200;0;;20;;;;;;
82886;12/06/2005;0000;;30.4;;5.6;8.4;24.66;81;4.7;
82886;12/06/2005;1200;0.2;;22;;;;;;
82886;13/06/2005;0000;;28.8;;2.7;6.9;23.98;88;3.05;
82886;13/06/2005;1200;0;;21.6;;;;;;
82886;14/06/2005;0000;;27.8;;2.5;2.8;23.42;92;3.55;
82886;14/06/2005;1200;3.7;;21.6;;;;;;
82886;15/06/2005;0000;;28.2;;4;1.9;23.82;78;2.8;
82886;15/06/2005;1200;20.6;;21.2;;;;;;
82886;16/06/2005;0000;;28.4;;3.9;3.7;24.26;78;3.3;
82886;16/06/2005;1200;0;;21;;;;;;
82886;17/06/2005;0000;;28;;4.6;4.4;24.62;71;4.05;
82886;17/06/2005;1200;0;;21.4;;;;;;
82886;18/06/2005;0000;;29;;4.7;4.6;24.62;85;4;
82886;18/06/2005;1200;0;;21.4;;;;;;
82886;19/06/2005;0000;;31.2;;5.5;2.7;25.06;77;2.45;
82886;19/06/2005;1200;3.5;;21.4;;;;;;
82886;20/06/2005;0000;;32.6;;10.2;4.3;26.46;71;2.2;
82886;20/06/2005;1200;0;;21.2;;;;;;
82886;21/06/2005;0000;;31.4;;8.5;8;26.46;67;5.5;
82886;21/06/2005;1200;0;;22.2;;;;;;
82886;22/06/2005;0000;;30.4;;8.3;7.6;25.5;70;4.45;
82886;22/06/2005;1200;0;;21.6;;;;;;
82886;23/06/2005;0000;;30;;8.1;8.2;24.58;71;4.65;
82886;23/06/2005;1200;0;;20.6;;;;;;
82886;24/06/2005;0000;;30;;7.1;5.9;25.34;63;3.4;
82886;24/06/2005;1200;0.1;;21;;;;;;
82886;25/06/2005;0000;;28.8;;1.8;7.9;24.66;77;3.4;
82886;25/06/2005;1200;0;;22.8;;;;;;
82886;26/06/2005;0000;;30.2;;3.7;5.3;24.18;83;3.25;
82886;26/06/2005;1200;0.3;;21;;;;;;
82886;27/06/2005;0000;;30.4;;9.1;6.3;25.54;65;4.5;
82886;27/06/2005;1200;0;;20.4;;;;;;
82886;28/06/2005;0000;;30.2;;6.9;9.3;24.42;74;3.45;
82886;28/06/2005;1200;0.3;;21.2;;;;;;
82886;29/06/2005;0000;;29.4;;6.7;7.3;24.18;71;5.7;
82886;29/06/2005;1200;1.2;;20.6;;;;;;
82886;30/06/2005;0000;;29;;8.2;8.9;24.38;;5.8;
82886;30/06/2005;1200;0.5;;19.6;;;;;;
82886;01/07/2005;0000;;29.4;;4.5;8.2;24.9;64;4.45;
82886;01/07/2005;1200;0;;20.8;;;;;;
82886;02/07/2005;0000;;30;;8;7.6;24.94;63;4.15;
82886;02/07/2005;1200;0;;21.4;;;;;;
82886;03/07/2005;0000;;30.4;;5.6;8.8;23.74;86;4.75;
82886;03/07/2005;1200;0;;21;;;;;;
82886;04/07/2005;0000;;29.2;;8.3;5.7;24.22;67;3.8;
82886;04/07/2005;1200;0.3;;20.4;;;;;;
82886;05/07/2005;0000;;31.6;;8.3;7.9;25.54;67;4.3;
82886;05/07/2005;1200;0;;20.6;;;;;;
82886;06/07/2005;0000;;30.4;;7.2;6.3;24.62;75;3.3;
82886;06/07/2005;1200;0;;21.2;;;;;;
82886;07/07/2005;0000;;29.2;;4.5;7.1;24.22;74;5.15;
82886;07/07/2005;1200;0;;19.6;;;;;;
82886;08/07/2005;0000;;29.4;;7.4;6.4;23.22;86;5.1;
82886;08/07/2005;1200;0.4;;20.8;;;;;;
82886;09/07/2005;0000;;26;;1.2;5.2;22.1;62;4.25;
82886;09/07/2005;1200;2.6;;20.2;;;;;;
82886;10/07/2005;0000;;26;;2.3;3.6;22.14;80;6.55;
82886;10/07/2005;1200;0.6;;19.6;;;;;;
82886;11/07/2005;0000;;27.8;;5.1;2.8;22.66;82;4.2;
82886;11/07/2005;1200;0.7;;19.4;;;;;;
82886;12/07/2005;0000;;28.8;;9.5;5.6;23.62;68;4.85;
82886;12/07/2005;1200;0.3;;19.6;;;;;;
82886;13/07/2005;0000;;28;;5.4;8.9;22.94;70;4.55;
82886;13/07/2005;1200;0;;18.8;;;;;;
82886;14/07/2005;0000;;26.4;;3.8;7.3;22.18;77;3.8;
82886;14/07/2005;1200;1.5;;18.6;;;;;;
82886;15/07/2005;0000;;27.8;;7.8;4.3;22.7;68;4.65;
82886;15/07/2005;1200;0;;17.8;;;;;;
82886;16/07/2005;0000;;27.4;;5.3;7.2;22.5;74;4.3;
82886;16/07/2005;1200;0;;16.4;;;;;;
82886;17/07/2005;0000;;29;;6.6;7.4;23.46;76;3.55;
82886;17/07/2005;1200;3.3;;20.2;;;;;;
82886;18/07/2005;0000;;30.4;;9.4;6.2;23.74;70;3.25;
82886;18/07/2005;1200;0;;18.6;;;;;;
82886;19/07/2005;0000;;31.6;;6.6;7.7;25.74;65;3.8;
82886;19/07/2005;1200;0;;20.2;;;;;;
82886;20/07/2005;0000;;30.4;;6.7;7.1;25.1;74;3.8;
82886;20/07/2005;1200;0;;22.2;;;;;;
82886;21/07/2005;0000;;29.8;;10.1;7.7;24.26;61;5.05;
82886;21/07/2005;1200;0;;19.4;;;;;;
82886;22/07/2005;0000;;28.2;;3.7;10.7;22.9;74;4.15;
82886;22/07/2005;1200;0;;18;;;;;;
82886;23/07/2005;0000;;28.4;;5.1;5.2;22.42;82;4;
82886;23/07/2005;1200;0;;19;;;;;;
82886;24/07/2005;0000;;28.4;;5.5;4.4;23.14;74;4.25;
82886;24/07/2005;1200;0.2;;19;;;;;;
82886;25/07/2005;0000;;29;;8.3;6.4;23.06;67;3.3;
82886;25/07/2005;1200;0;;19.2;;;;;;
82886;26/07/2005;0000;;30.2;;9.7;7.7;23.7;67;3.7;
82886;26/07/2005;1200;0;;18.8;;;;;;
82886;27/07/2005;0000;;30.4;;10.1;8.8;24.94;62;6.3;
82886;27/07/2005;1200;0;;21.2;;;;;;
82886;28/07/2005;0000;;29.4;;10.4;10.3;24.02;64;6.9;
82886;28/07/2005;1200;0;;18.4;;;;;;
82886;29/07/2005;0000;;29.6;;10.4;10.5;23.78;60;5.05;
82886;29/07/2005;1200;0;;18.6;;;;;;
82886;30/07/2005;0000;;28.4;;3.9;10.3;23.58;66;5.7;
82886;30/07/2005;1200;0;;19.8;;;;;;
82886;31/07/2005;0000;;29.2;;4;7.2;23.86;56;5.65;
82886;31/07/2005;1200;0;;19.2;;;;;;
82886;01/08/2005;0000;;30;;8.2;9.8;22.14;55;4.3;
82886;01/08/2005;1200;0;;17.4;;;;;;
82886;02/08/2005;0000;;28.8;;2.9;7.6;22.86;77;4.75;
82886;02/08/2005;1200;0.1;;19.4;;;;;;
82886;03/08/2005;0000;;29.4;;5.8;6;24.58;58;4.6;
82886;03/08/2005;1200;0;;20.4;;;;;;
82886;04/08/2005;0000;;29.8;;6.2;10.7;24.62;66;6.7;
82886;04/08/2005;1200;0;;21.8;;;;;;
82886;05/08/2005;0000;;29.8;;4.7;10.2;23.86;72;6.05;
82886;05/08/2005;1200;0;;21;;;;;;
82886;06/08/2005;0000;;30;;6.1;8.7;24.14;59;4.7;
82886;06/08/2005;1200;0;;20;;;;;;
82886;07/08/2005;0000;;29;;3.9;8.2;22.82;81;4.45;
82886;07/08/2005;1200;0.1;;20;;;;;;
82886;08/08/2005;0000;;28.8;;5.4;5;23.38;70;4.15;
82886;08/08/2005;1200;0.2;;18.4;;;;;;
82886;09/08/2005;0000;;30.6;;9.4;7.5;24.5;62;4.05;
82886;09/08/2005;1200;0;;18.4;;;;;;
82886;10/08/2005;0000;;31;;9.7;9.4;25.58;60;4.25;
82886;10/08/2005;1200;0;;21.2;;;;;;
82886;11/08/2005;0000;;32;;9.5;10.6;26.22;57;5.2;
82886;11/08/2005;1200;0;;22;;;;;;
82886;12/08/2005;0000;;31;;6.3;10.9;25.42;70;5.3;
82886;12/08/2005;1200;0;;22.2;;;;;;
82886;13/08/2005;0000;;32;;9.2;10.1;25.38;64;6.8;
82886;13/08/2005;1200;0;;21;;;;;;
82886;14/08/2005;0000;;30.8;;7.6;10.8;24.66;72;4.75;
82886;14/08/2005;1200;0;;21.2;;;;;;
82886;15/08/2005;0000;;31.2;;7.9;8.4;24.9;72;5.15;
82886;15/08/2005;1200;0;;19.8;;;;;;
82886;16/08/2005;0000;;30.6;;5.9;7.8;24.7;66;5.25;
82886;16/08/2005;1200;0;;22;;;;;;
82886;17/08/2005;0000;;29.8;;7.9;9;23.38;80;3.8;
82886;17/08/2005;1200;0;;18.2;;;;;;
82886;18/08/2005;0000;;30.2;;7.1;7.2;23.9;70;4.5;
82886;18/08/2005;1200;7.1;;20;;;;;;
82886;19/08/2005;0000;;30.6;;6.9;9.2;24.42;68;5.3;
82886;19/08/2005;1200;0.2;;20.2;;;;;;
82886;20/08/2005;0000;;28.2;;5.1;10.2;23.38;65;3.45;
82886;20/08/2005;1200;0;;19.2;;;;;;
82886;29/08/2005;0000;;30;;5.1;;25.02;;5.95;
82886;29/08/2005;1200;0;;19.8;;;;;;
82886;30/08/2005;0000;;31.8;;10.2;10;25.78;55;5.55;
82886;30/08/2005;1200;0;;19.6;;;;;;
82886;31/08/2005;0000;;31.4;;10.6;12.9;25.14;53;6.3;
82886;31/08/2005;1200;0;;18.2;;;;;;
82886;01/09/2005;0000;;29.2;;8.1;13;24.9;55;5.05;
82886;01/09/2005;1200;0;;20;;;;;;
82886;02/09/2005;0000;;31.8;;10.3;8.9;26.26;54;6.05;
82886;02/09/2005;1200;0;;21;;;;;;
82886;03/09/2005;0000;;32;;9.8;13.4;26.22;58;5.55;
82886;03/09/2005;1200;0;;20.4;;;;;;
82886;04/09/2005;0000;;32.2;;9.5;13.1;26.1;58;5.95;
82886;04/09/2005;1200;0;;20.6;;;;;;
82886;05/09/2005;0000;;32.2;;7.9;13.2;26.74;57;5.45;
82886;05/09/2005;1200;0;;22.6;;;;;;
82886;06/09/2005;0000;;33.4;;8.6;12.7;26.98;59;6.8;
82886;06/09/2005;1200;0;;22;;;;;;
82886;07/09/2005;0000;;33;;7.3;11.6;27.18;54;5.6;
82886;07/09/2005;1200;0;;22.4;;;;;;
82886;08/09/2005;0000;;32.2;;6.2;11.9;26.58;56;6.9;
82886;08/09/2005;1200;0;;22.4;;;;;;
82886;09/09/2005;0000;;31.2;;9.2;11.4;25.74;55;8.5;
82886;09/09/2005;1200;0;;21.4;;;;;;
82886;10/09/2005;0000;;31.2;;10.5;12.8;25.58;49;6.5;
82886;10/09/2005;1200;0;;20.2;;;;;;
82886;11/09/2005;0000;;31.4;;10.8;15.9;25.46;59;8.2;
82886;11/09/2005;1200;0;;20;;;;;;
82886;12/09/2005;0000;;30.6;;10.4;14.2;25.42;61;5.8;
