Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82753;22/06/2000;0000;;33;;9.6;6.8;25.64;60;2.7;
82753;22/06/2000;1200;0;;18.8;;;;;;
82753;23/06/2000;0000;;30.8;;8.6;6.9;25.22;61.5;4.1;
82753;23/06/2000;1200;0;;21.1;;;;;;
82753;24/06/2000;0000;;30.8;;10.5;7;23.58;69;4.3;
82753;24/06/2000;1200;0;;19.7;;;;;;
82753;25/06/2000;0000;;26.9;;3.4;6.2;22.16;82.5;4.233333;
82753;25/06/2000;1200;0;;19.1;;;;;;
82753;26/06/2000;0000;;23.8;;0;3.6;21.56;94.5;2.3;
82753;26/06/2000;1200;0.2;;20.4;;;;;;
82753;27/06/2000;0000;;30.1;;7.4;1.7;25;74.5;4.3;
82753;27/06/2000;1200;1.3;;21.1;;;;;;
82753;28/06/2000;0000;;30.6;;8.2;5;25.02;65.75;4.1;
82753;28/06/2000;1200;0;;21.2;;;;;;
82753;29/06/2000;0000;;29.7;;4.4;7;24.22;72.75;3.466667;
82753;29/06/2000;1200;0.2;;19.6;;;;;;
82753;30/06/2000;0000;;30.6;;8.9;4.6;24.88;74.5;2.166667;
82753;30/06/2000;1200;0;;20.3;;;;;;
82753;01/07/2000;0000;;28.8;;5.5;5.8;24.64;69.5;3.933333;
82753;01/07/2000;1200;0;;20.7;;;;;;
82753;02/07/2000;0000;;29.1;;4.1;6.3;24.8;60;3.333333;
82753;02/07/2000;1200;0;;20.7;;;;;;
82753;03/07/2000;0000;;30.5;;6.8;6.1;23.26;74.25;4.7;
82753;03/07/2000;1200;0;;19.3;;;;;;
82753;04/07/2000;0000;;27.3;;3.2;4.8;22.5;80;3.533333;
82753;04/07/2000;1200;0.6;;19.5;;;;;;
82753;05/07/2000;0000;;26.4;;2.3;3.9;21.98;83;3.033333;
82753;05/07/2000;1200;1;;18.9;;;;;;
82753;06/07/2000;0000;;29.5;;7.1;3.2;22.34;72.5;2.8;
82753;06/07/2000;1200;2.7;;18;;;;;;
82753;07/07/2000;0000;;30.2;;7.8;4.9;23.58;66.25;3.233333;
82753;07/07/2000;1200;0;;16.7;;;;;;
82753;08/07/2000;0000;;28.7;;4;5.5;23.26;68.75;4.033333;
82753;08/07/2000;1200;0;;18.2;;;;;;
82753;09/07/2000;0000;;29.8;;3.7;5.1;23.76;71.5;3.7;
82753;09/07/2000;1200;0;;20.3;;;;;;
82753;10/07/2000;0000;;30.6;;5.6;5.1;25.52;65.75;3.766667;
82753;10/07/2000;1200;0;;20.2;;;;;;
82753;11/07/2000;0000;;30.2;;5.9;6.6;25.12;70.75;3.8;
82753;11/07/2000;1200;0;;21.8;;;;;;
82753;12/07/2000;0000;;29;;2.7;4.8;23.22;75.25;3.733333;
82753;12/07/2000;1200;0.8;;20.3;;;;;;
